	error_rate	time (sec)	missed (%)
0	0.0	0.5083999999999999	0.0
1	0.024999999999999998	0.4492000000000001	0.0
2	0.049999999999999996	0.4976	0.0
3	0.07499999999999998	0.4686	0.0
4	0.09999999999999999	0.6688	0.0
